DateTime,internal_txn_id,platform_txn_id,Venue,Transaction Type,Base Asset,Base Asset Amount,Quote Asset,Quote Asset Amount,Price Paid,Txn Fee Asset,Txn Fee Paid Quantity,Txn_Total,NOTES
2018-06-06T00:00:00.000Z,1,-,RobinHood,BUY,BTC,0.019629910,USD,150.00,"7,641.40",USD,0.000,150.00,
2020-09-09T14:55:03.000Z,2,-,Coinbase,BUY,BTC,1.005254410,USD,10345.85,"10,291.77",USD,154.150,"10,500.00","Bought 1.00525441 BTC for $10,500.00 USD"
2020-09-16T00:00:00.000Z,3,-,RobinHood,BUY,BTC,0.908270840,USD,10041.66,"11,055.80",USD,0.000,"10,041.66",
2020-11-11T22:42:34.000Z,4,8G522209CJ2791503,PayPal,BUY,ETH,2.140548400,USD,1000.00,467.17,USD,0.000,"1,000.00",
2020-11-23T02:48:47.000Z,5,-,Coinbase,BUY,ETH,8.764167920,USD,4926.59,562.13,USD,73.410,"5,000.00","Bought 8.76416792 ETH for $5,000.00 USD"
2020-11-23T02:57:17.000Z,3034,,Coinbase,TRANSFER - SEND,ETH,0.019020260,USD,10.71,562.84,,,,Sent 0.01902026 ETH to 0x37E12652d20543525628A33dD885e6F543DFa190
2020-12-03T15:37:25.000Z,6,2YY928270P575752F,PayPal,BUY,ETH,0.008146500,USD,5.00,613.76,USD,0.000,5.00,
2020-12-03T15:38:06.000Z,7,08U84659D5399540J,PayPal,BUY,ETH,0.008146370,USD,5.00,613.77,USD,0.000,5.00,
2020-12-08T13:08:33.287Z,8,112906799,CB Pro,BUY,BTC,0.002718000,USD,51.17,"18,826.15",USD,0.256,51.43,
2020-12-08T13:08:33.287Z,8,112906800,CB Pro,BUY,BTC,0.002718000,USD,51.17,"18,826.15",USD,0.256,51.43,
2020-12-08T13:08:33.287Z,8,112906801,CB Pro,BUY,BTC,0.001859000,USD,35.00,"18,827.09",USD,0.175,35.17,
2020-12-08T13:08:33.287Z,8,112906802,CB Pro,BUY,BTC,0.001859000,USD,35.00,"18,827.09",USD,0.175,35.17,
2020-12-08T13:08:33.287Z,8,112906803,CB Pro,BUY,BTC,0.002069400,USD,38.96,"18,827.83",USD,0.195,39.16,
2020-12-08T13:08:33.287Z,8,112906804,CB Pro,BUY,BTC,0.001859000,USD,35.00,"18,828.03",USD,0.175,35.18,
2020-12-08T13:08:33.287Z,8,112906805,CB Pro,BUY,BTC,0.039763700,USD,748.72,"18,829.31",USD,3.744,752.47,
2020-12-10T00:00:00.000Z,9,-,RobinHood,SELL,BTC,0.927900750,USD,16740.01,"18,040.73",USD,0.000,"16,740.01",
2020-12-12T00:00:00.000Z,10,-,Coinbase,AIRDROP,FIL,0.066653790,USD,0.00,0.00,USD,0.000,0.00,Receive FIL Airdro
2020-12-12T00:00:00.000Z,11,-,Coinbase,AIRDROP,FIL,0.066630690,USD,0.00,0.00,USD,0.000,0.00,Receive FIL Airdro
2020-12-12T00:00:00.000Z,12,-,Coinbase,AIRDROP,FIL,0.066645350,USD,0.00,0.00,USD,0.000,0.00,Receive FIL Airdro
2020-12-16T03:43:02.650Z,13,113864529,CB Pro,SELL,BTC,0.000500000,USD,9.69,"19,380.00",USD,0.048,9.74,
2020-12-16T03:43:02.650Z,13,113864530,CB Pro,SELL,BTC,0.741700000,USD,14371.15,"19,375.96",USD,71.856,"14,443.01",
2020-12-16T03:43:02.650Z,13,113864531,CB Pro,SELL,BTC,0.001408000,USD,27.28,"19,375.00",USD,0.136,27.42,
2020-12-16T03:43:02.650Z,13,113864532,CB Pro,SELL,BTC,0.247413330,USD,4793.09,"19,372.81",USD,23.965,"4,817.06",
2020-12-16T03:43:02.650Z,13,113864533,CB Pro,SELL,BTC,0.067079180,USD,1299.51,"19,372.81",USD,6.498,"1,306.01",
2020-12-16T14:24:53.577Z,14,113937906,CB Pro,BUY,BTC,1.000166430,USD,20627.80,"20,624.37",USD,72.197,"20,700.00",
2020-12-16T20:37:32.000Z,15,-,PayPal,BUY,BTC,0.573207150,USD,15000.00,"26,168.55",USD,0.000,"15,000.00",
2020-12-21T23:09:04.146Z,16,115195122,CB Pro,BUY,BTC,0.159121850,USD,3685.31,"23,160.31",USD,12.899,"3,698.21",
2021-01-03T22:03:49.442Z,21,118241529,CB Pro,BUY,BTC,0.328033530,USD,10961.63,"33,416.20",USD,38.366,"11,000.00",
2021-01-11T04:10:19.050Z,22,75429023,CB Pro,BUY,ETH,0.383213960,USD,429.51,"1,120.81",USD,1.074,430.58,
2021-01-11T04:10:19.050Z,22,75429024,CB Pro,BUY,ETH,4.066720610,USD,4558.02,"1,120.81",USD,11.395,"4,569.42",
2021-01-11T18:17:22.722Z,23,122072757,CB Pro,BUY,BTC,0.121911630,USD,3990.03,"32,728.91",USD,9.975,"4,000.01",
2021-01-28T06:14:28.391Z,24,126982450,CB Pro,SELL,BTC,0.638340990,USD,20220.54,"31,676.70",USD,71.271,"20,291.81",
2021-01-28T06:14:28.396Z,24,126982451,CB Pro,SELL,BTC,0.792000000,USD,25087.95,"31,676.70",USD,88.427,"25,176.37",
2021-01-28T06:14:28.431Z,24,126982452,CB Pro,SELL,BTC,0.178892450,USD,5666.72,"31,676.70",USD,19.973,"5,686.70",
2021-01-28T06:30:33.000Z,17,8MT41320SS505574K,PayPal,SELL,BTC,0.573207150,USD,18110.36,"31,594.79",USD,(271.660),"17,838.70",
2021-01-29T02:01:58.552Z,25,80523449,CB Pro,BUY,ETH,0.670000000,USD,903.16,"1,348.00",USD,1.355,904.51,
2021-01-29T02:01:58.595Z,25,80523450,CB Pro,BUY,ETH,0.110000000,USD,148.28,"1,348.00",USD,0.222,148.50,
2021-01-29T02:01:58.642Z,25,80523451,CB Pro,BUY,ETH,0.240000000,USD,323.52,"1,348.00",USD,0.485,324.01,
2021-01-29T02:01:58.836Z,25,80523453,CB Pro,BUY,ETH,0.110000000,USD,148.28,"1,348.00",USD,0.222,148.50,
2021-01-29T02:02:00.020Z,26,80523458,CB Pro,BUY,ETH,23.100000000,USD,31138.80,"1,348.00",USD,46.708,"31,185.51",
2021-01-29T02:02:00.828Z,26,80523463,CB Pro,BUY,ETH,13.270000000,USD,17887.96,"1,348.00",USD,26.832,"17,914.79",
2021-02-08T13:17:34.895Z,27,130429230,CB Pro,BUY,BTC,0.001813970,USD,77.64,"42,800.00",USD,0.078,77.72,
2021-02-08T13:17:34.910Z,27,130429231,CB Pro,BUY,BTC,0.827474750,USD,35415.92,"42,800.00",USD,35.416,"35,451.34",
2021-02-08T13:29:17.000Z,18,2UE45457H31663817,PayPal,BUY,BTC,0.339194900,USD,15000.00,"44,222.36",USD,225.000,"15,225.00",
2021-02-12T04:58:49.000Z,3021,,Coinbase,TRANSFER - SEND,ETH,0.103612000,USD,181.05,"1,747.43",,,,Sent 0.103612 ETH to 0x37E12652d20543525628A33dD885e6F543DFa190
2021-02-12T05:04:50.000Z,3022,,Coinbase,TRANSFER - SEND,ETH,1.003612000,USD,1753.74,"1,747.43",,,,Sent 1.003612 ETH to 0x37E12652d20543525628A33dD885e6F543DFa190
2021-02-12T05:18:14.000Z,3023,,Coinbase,TRANSFER - SEND,ETH,24.003612000,USD,42055.29,"1,752.04",,,,Sent 24.003612 ETH to 0x37E12652d20543525628A33dD885e6F543DFa190
2021-02-13T04:34:35.000Z,56,ETH_0x80333eb4d38438bd695547b5ff6ef8c95534ede8c1281950812826157dd33767,Uniswap,SELL (Token Swap),ETH,0.500000000,USD,930.56,"1,861.13",ETH,0.021,,1of2 Swap ETH for GRT
2021-02-13T04:34:35.000Z,56,ETH_0x80333eb4d38438bd695547b5ff6ef8c95534ede8c1281950812826157dd33767,Uniswap,BUY (Token Swap),GRT,392.555503262,USD,930.56,2.37,ETH,0.021,,2of2 Swap ETH for GRT
2021-02-19T15:58:55.000Z,118,ETH_0x5a3f4008e0f6423668bdd1fc35918b8ea6943905d0d0a18cd03be1c526e31b11,FREN Transfer,SELL (Token Swap),ETH,1.500000000,USD,2915.00,"1,943.33",ETH,0.004,,1of2 ETH to BNB - Send
2021-02-20T16:49:02.000Z,119,BNB_0x65913602518a91dda0c37fe6fb33c9d53882b18efe6936dd05a9a325648191c5,FREN Transfer,BUY (Token Swap),BNB,9.860000000,USD,2723.11,276.18,BNB,0.000,,2of2 ETH to BNB - Receive
2021-02-20T21:58:34.000Z,57,ETH_0x6164c6019a909046a3fd67fd788a353ee11422be26a8892daffed97df8bad797,Balancer,SELL (Token Swap),ETH,1.000000000,USD,1915.12,"1,915.12",ETH,0.017,,1of2 Swap ETH for SRM
2021-02-20T21:58:34.000Z,57,ETH_0x6164c6019a909046a3fd67fd788a353ee11422be26a8892daffed97df8bad797,Balancer,BUY (Token Swap),SRM,424.885162000,USD,1915.12,4.51,ETH,0.017,,2of2-Swap ETH for SRM
2021-02-24T04:27:39.000Z,121,ETH_0x3740160885f176d365ad90978e89c252a1efc363070dfad5f082d643294ae80c,BNB_BRIDGE-SEND,IGNORE-Transfer,ETH,0.500000000,USD,822.28,"1,644.56",,,,Bridge ETH to BNB
2021-02-24T04:45:00.000Z,120,BNB_0x865015802b5c3673108a25805fd561b3f653d156b180bc38df1565710072004a,Pancake,SELL (Token Swap),BNB,9.860000000,USD,2445.18,247.99,,,,1of2 Swap BNB for ADA
2021-02-24T04:45:00.000Z,120,BNB_0x865015802b5c3673108a25805fd561b3f653d156b180bc38df1565710072004a,Pancake,BUY (Token Swap),ADA,2434.659428804,USD,2445.18,1.00,,,,2of2 Swap BNB for ADA
2021-02-24T04:46:48.000Z,122,BNB_0xb856d8b135b9b4d837a20b14ef5ad121fa62f6432d58f7da99e973ad5334539b,Pancake,SELL (Token Swap),ETH,0.500000000,USD,822.28,"1,644.56",,,,1of2 Swap ETH for BNB
2021-02-24T04:46:48.000Z,122,BNB_0xb856d8b135b9b4d837a20b14ef5ad121fa62f6432d58f7da99e973ad5334539b,Pancake,BUY (Token Swap),BNB,3.284430310,USD,822.28,250.36,,,,2of2 Swap ETH for BNB
2021-02-25T03:04:52.000Z,1000,ETH_0xa382fc5441fcc1adae76a49e4e4769005f3b13233e04049ef3b4d07987ed3302,BNB_BRIDGE-SEND,IGNORE-Transfer,ETH,3.000000000,USD,4913.55,"1,637.85",,,,Bridge ETH to BNB
2021-02-25T03:30:55.000Z,450,BNB_0x0050ce50c935b51fdd1c39f4f1bc0e31d3a9ee452f6aa285da3ee0ac2836eb9a,Pancake,SELL (Token Swap),ETH,2.000000000,USD,3256.59,"1,628.30",,,,1of2 Swap ETH for ADA
2021-02-25T03:30:55.000Z,450,BNB_0x0050ce50c935b51fdd1c39f4f1bc0e31d3a9ee452f6aa285da3ee0ac2836eb9a,Pancake,BUY (Token Swap),ADA,3117.490024038,USD,3256.59,1.04,,,,2of2 Swap ETH for ADA
2021-02-25T03:36:01.000Z,58,ETH_0x36548c2613998a3719b77f6bb60ae8ee98c8014f9c792cb61467d69b0ac3b24e,Balancer,SELL (Token Swap),ETH,3.000000000,USD,4884.89,"1,628.30",,,"4,884.89",1of2-Swap ETH for SRM
2021-02-25T03:36:01.000Z,58,ETH_0x36548c2613998a3719b77f6bb60ae8ee98c8014f9c792cb61467d69b0ac3b24e,Balancer,BUY (Token Swap),SRM,647.641077000,USD,4884.89,7.54,,,"4,884.89",2of2-Swap ETH for SRM
2021-02-25T03:39:07.000Z,123,BNB_0x0a93a144dc04d38b43c184f6fa94afadd0742a6b666f3b4b232d2f8f6bdcb311,Pancake,SELL (Token Swap),ETH,1.000000000,USD,1510.36,"1,510.36",,,,1of2 Swap ETH for BNB
2021-02-25T03:39:07.000Z,123,BNB_0x0a93a144dc04d38b43c184f6fa94afadd0742a6b666f3b4b232d2f8f6bdcb311,Pancake,BUY (Token Swap),BNB,6.438826350,USD,1510.36,234.57,,,,2of2 Swap ETH for BNB
2021-02-26T13:17:30.000Z,19,3SP002886M430905W,PayPal,SELL,BTC,0.339194900,USD,15695.84,"46,273.81",USD,(235.440),"15,460.40",
2021-02-26T13:19:21.000Z,20,9A204567M7459682N,PayPal,SELL,ETH,2.156841270,USD,3149.65,"1,460.31",USD,(47.240),"3,102.41",
2021-02-28T04:30:14.520Z,28,139316949,CB Pro,SELL,BTC,0.003184560,USD,142.08,"44,615.75",USD,0.214,142.30,
2021-02-28T04:30:14.620Z,28,139316950,CB Pro,SELL,BTC,0.006667000,USD,297.45,"44,615.75",USD,0.448,297.90,
2021-02-28T04:30:14.907Z,28,139316951,CB Pro,SELL,BTC,0.340110610,USD,15174.29,"44,615.75",USD,22.830,"15,197.12",
2021-02-28T04:30:14.933Z,28,139316952,CB Pro,SELL,BTC,0.002158620,USD,96.31,"44,615.75",USD,0.145,96.45,
2021-02-28T04:30:15.458Z,28,139316953,CB Pro,SELL,BTC,0.044267580,USD,1975.03,"44,615.75",USD,2.971,"1,978.00",
2021-02-28T04:30:15.579Z,28,139316954,CB Pro,SELL,BTC,0.147290420,USD,6571.47,"44,615.75",USD,9.887,"6,581.36",
2021-02-28T04:30:15.611Z,28,139316955,CB Pro,SELL,BTC,0.147290420,USD,6571.47,"44,615.75",USD,9.887,"6,581.36",
2021-02-28T04:30:15.687Z,28,139316956,CB Pro,SELL,BTC,0.003604570,USD,160.82,"44,615.75",USD,0.242,161.06,
2021-02-28T04:30:16.321Z,28,139316964,CB Pro,SELL,BTC,0.022278730,USD,993.98,"44,615.75",USD,1.495,995.48,
2021-02-28T04:30:17.109Z,28,139316967,CB Pro,SELL,BTC,0.001067830,USD,47.64,"44,615.75",USD,0.072,47.71,
2021-02-28T04:30:17.226Z,28,139316968,CB Pro,SELL,BTC,0.021911220,USD,977.59,"44,615.75",USD,1.471,979.06,
2021-02-28T04:30:17.250Z,28,139316969,CB Pro,SELL,BTC,0.000518980,USD,23.15,"44,615.75",USD,0.035,23.19,
2021-02-28T04:30:17.512Z,28,139316970,CB Pro,SELL,BTC,0.031600000,USD,1409.86,"44,615.75",USD,2.121,"1,411.98",
2021-02-28T04:30:17.645Z,28,139316971,CB Pro,SELL,BTC,0.004381870,USD,195.50,"44,615.75",USD,0.294,195.79,
2021-02-28T04:30:17.769Z,28,139316972,CB Pro,SELL,BTC,0.008766200,USD,391.11,"44,615.75",USD,0.588,391.70,
2021-02-28T04:30:17.936Z,28,139316973,CB Pro,SELL,BTC,0.021915310,USD,977.77,"44,615.75",USD,1.471,979.24,
2021-02-28T04:30:18.062Z,28,139316974,CB Pro,SELL,BTC,0.001111750,USD,49.60,"44,615.75",USD,0.075,49.68,
2021-02-28T04:30:18.419Z,28,139316975,CB Pro,SELL,BTC,0.021163050,USD,944.21,"44,615.75",USD,1.421,945.63,
2021-02-28T05:16:32.455Z,29,89333749,CB Pro,SELL,ETH,0.334113540,USD,463.02,"1,385.83",USD,0.697,463.72,
2021-02-28T05:16:33.587Z,29,89333754,CB Pro,SELL,ETH,5.220431700,USD,7234.63,"1,385.83",USD,10.885,"7,245.52",
2021-02-28T05:16:34.127Z,29,89333755,CB Pro,SELL,ETH,10.000000000,USD,13858.30,"1,385.83",USD,20.850,"13,879.15",
2021-02-28T05:16:34.139Z,29,89333756,CB Pro,SELL,ETH,0.013267380,USD,18.39,"1,385.83",USD,0.028,18.41,
2021-02-28T05:16:34.142Z,29,89333757,CB Pro,SELL,ETH,8.430000000,USD,11682.55,"1,385.83",USD,17.577,"11,700.12",
2021-02-28T05:16:34.220Z,29,89333758,CB Pro,SELL,ETH,1.586433610,USD,2198.53,"1,385.83",USD,3.308,"2,201.84",
2021-02-28T17:09:53.000Z,3024,,Coinbase,TRANSFER - RECEIVE,ETH,10.000000000,USD,13379.90,"1,337.99",,,,Received 10.0000 ETH from an external account
2021-02-28T19:06:32.032Z,30,89516233,CB Pro,SELL,ETH,10.000000000,USD,13572.80,"1,357.28",USD,13.600,"13,586.40",
2021-03-01T04:05:13.000Z,1001,ETH_0xde2c3bdabaff4d04ad62a2788c3e743d7fc8982c885d6ad9e288e2248ab0fdb8,BNB_BRIDGE-SEND,IGNORE-Transfer,ETH,5.000000000,USD,7207.45,"1,441.49",ETH,,,Bridge ETH to BNB
2021-03-01T04:13:29.000Z,124,BNB_0x1d4ffb69a8c0cf34d1e7cc6ac7c8974b7f7f9b4f31979d45d346767c699b2d8f,Pancake,SELL (Token Swap),ETH,5.000000000,USD,7207.45,"1,441.49",BNB,,,1of2 Swap ETH for ADA
2021-03-01T04:13:29.000Z,124,BNB_0x1d4ffb69a8c0cf34d1e7cc6ac7c8974b7f7f9b4f31979d45d346767c699b2d8f,Pancake,BUY (Token Swap),ADA,5604.327494132,USD,7207.45,1.29,BNB,,,2of2 Swap ETH for ADA
2021-03-01T18:15:26.634Z,31,140035933,CB Pro,BUY,BTC,0.250000000,USD,12125.00,"48,500.00",USD,12.125,"12,137.13",
2021-03-02T05:21:18.677Z,32,140226421,CB Pro,BUY,BTC,1.000000000,USD,48500.00,"48,500.00",USD,48.500,"48,548.50",
2021-03-05T02:04:02.589Z,33,90469739,CB Pro,BUY,ETH,15.000000000,USD,21750.00,"1,450.00",USD,21.750,"21,771.75",
2021-03-11T05:26:09.000Z,3025,,Coinbase,TRANSFER - SEND,ETH,0.252121000,USD,450.65,"1,787.42",,,,Sent 0.252121 ETH to 0xcF3b39355375F865784f86A69Ddf36C6eA7C7577
2021-03-11T05:34:48.000Z,3029,,Coinbase,TRANSFER - SEND,BTC,0.000130480,USD,7.24,"55,475.68",,,,Sent 0.00013048 BTC to bc1qfer0aqhylyhmh43j7txwsrmqyjt5gkcx2q3zvk
2021-03-11T19:22:48.000Z,3026,,Coinbase,TRANSFER - SEND,ETH,14.747879000,USD,26616.97,"1,804.80",,,,Sent 14.747879 ETH to 0xcF3b39355375F865784f86A69Ddf36C6eA7C7577
2021-03-11T19:26:24.000Z,3030,,Coinbase,TRANSFER - SEND,BTC,0.250031070,USD,14332.77,"57,323.96",,,,Sent 0.25003107 BTC to bc1qvfhegac0xcrfrsn4lyapks4xfl3rr2ycrj8556
2021-03-12T02:17:14.000Z,3031,,Coinbase,TRANSFER - SEND,BTC,0.400030420,USD,22723.53,"56,804.50",,,,Sent 0.40003042 BTC to bc1q479u7yeh445ylhtkcpupx5jrkhfenu2phnxunz
2021-03-13T03:55:30.000Z,3032,,Coinbase,TRANSFER - SEND,BTC,0.599808030,USD,34008.53,"56,699.03",,,,Sent 0.59980803 BTC to bc1q2qnhdwt0drs02d07sd6v4ajletl2su3js07gn6
2021-05-12T22:52:31.000Z,3033,,Coinbase,TRANSFER - RECEIVE,BTC,1.249707400,USD,65847.80,"52,690.57",,,,Received 1.2497074 BTC from an external account
2021-05-12T23:35:48.980Z,34,168842773,CB Pro,SELL,BTC,0.011500000,USD,584.38,"50,815.31",USD,2.951,587.33,
2021-05-12T23:35:48.980Z,34,168842774,CB Pro,SELL,BTC,0.000618000,USD,31.40,"50,811.95",USD,0.159,31.56,
2021-05-12T23:35:48.980Z,34,168842775,CB Pro,SELL,BTC,0.289000000,USD,14681.41,"50,800.71",USD,74.149,"14,755.55",
2021-05-12T23:35:48.980Z,34,168842776,CB Pro,SELL,BTC,0.009744870,USD,495.00,"50,795.92",USD,2.500,497.50,
2021-05-12T23:35:48.980Z,34,168842777,CB Pro,SELL,BTC,0.001903540,USD,96.68,"50,787.00",USD,0.488,97.16,
2021-05-12T23:35:48.980Z,34,168842778,CB Pro,SELL,BTC,0.001000000,USD,50.79,"50,786.98",USD,0.256,51.04,
2021-05-12T23:35:48.980Z,34,168842779,CB Pro,SELL,BTC,0.000100000,USD,5.08,"50,777.10",USD,0.026,5.10,
2021-05-12T23:35:48.980Z,34,168842780,CB Pro,SELL,BTC,0.040000000,USD,2030.82,"50,770.57",USD,10.257,"2,041.08",
2021-05-12T23:35:48.980Z,34,168842781,CB Pro,SELL,BTC,0.010000000,USD,507.69,"50,768.64",USD,2.564,510.25,
2021-05-12T23:35:48.980Z,34,168842782,CB Pro,SELL,BTC,0.885840980,USD,44971.78,"50,767.33",USD,227.130,"45,198.91",
2021-05-14T22:08:07.000Z,3018,,Coinbase,TRANSFER - SEND,USDC,63.869414000,USD,63.87,1.00,,,,Sent 63.869414 USDC to 0x9AccbE184A0EbFDD99Ac49f4F0c1bC031C416644
2021-05-16T20:34:18.037Z,35,114652474,CB Pro,BUY,ETH,3.000000000,USD,10203.00,"3,401.00",USD,15.305,"10,218.30",
2021-05-17T03:24:02.996Z,36,114908363,CB Pro,BUY,ETH,1.700764730,USD,5614.22,"3,301.00",USD,8.421,"5,622.65",
2021-05-17T03:24:03.007Z,36,114908365,CB Pro,BUY,ETH,0.299235270,USD,987.78,"3,301.00",USD,1.482,989.26,
2021-05-17T15:13:06.000Z,54,14b60c97-2c82-4dfa-a0fa-e7311eae401c,Paxos,BUY,PAXG,7.920000000,USD,14987.12,"1,892.31",USD,0.000,"14,987.12",
2021-05-17T21:47:19.287Z,37,115501183,CB Pro,BUY,ETH,5.000000000,USD,16500.00,"3,300.00",USD,24.750,"16,524.75",
2021-05-19T02:16:55.000Z,3027,,Coinbase,TRANSFER - SEND,ETH,5.002667000,USD,15970.61,"3,192.42",,,,Sent 5.002667 ETH to 0x37E12652d20543525628A33dD885e6F543DFa190
2021-05-19T02:17:58.791Z,38,116200686,CB Pro,BUY,ETH,5.000000000,USD,15900.00,"3,180.00",USD,23.850,"15,923.85",
2021-05-19T02:25:43.000Z,1002,ETH_0xb74cf5cdf799a7101b8f51fb15d23f8945e8e8757bed5c999e702105c2758389,BNB_BRIDGE-SEND,IGNORE-Transfer,ETH,5.000000000,USD,15919.91,"3,183.98",ETH,,,Bridge ETH to BSC
2021-05-19T02:37:36.000Z,125,BNB_0x6db58ccb35934407094dee35e43fd869cc61f8bbb58b8a0b3f13e2ecceaa45a7,Pancake,SELL (Token Swap),ETH,5.000000000,USD,15919.91,"3,183.98",BNB,,,1of2 Swap ETH for DOT
2021-05-19T02:37:36.000Z,125,BNB_0x6db58ccb35934407094dee35e43fd869cc61f8bbb58b8a0b3f13e2ecceaa45a7,Pancake,BUY (Token Swap),DOT,411.337707459,USD,15919.91,38.70,BNB,,,2of2 Swap ETH for DOT
2021-05-19T12:50:07.201Z,39,7151558,CB Pro,BUY,AAVE,10.000000000,USD,4500.00,450.00,USD,6.750,"4,506.75",
2021-05-20T03:16:43.033Z,40,117988807,CB Pro,SELL,ETH,0.861835000,USD,2128.78,"2,470.05",USD,2.133,"2,130.91",
